Date,Product_ID,Product_Name,Category,Base_Price,Discount_%,Selling_Price,Competitor_Price,Units_Sold,Revenue,Region,Customer_Segment,Stock_Level,Cost,Gross_Profit_per_unit,Gross_Profit_Total,Margin_%,Price_Delta_vs_Competitor,Price_Elasticity_Score,Month,Month_Number,Year,MonthYear
2023-01-03,P105,Brake Pads,Automotive,168.83,0,168.83,176.07,6.0,1012.98,North,Wholesale,17,125.24,43.59,261.54,25.82,-7.24,0.0115,Jan,1,2023,Jan 2023
2023-10-30,P107,Jeans,Apparel,162.19,15,137.86,146.24,1.0,137.86,South,Retail,209,99.37,38.49,38.49,27.92,-8.38,0.0022,Oct,10,2023,Oct 2023
2023-04-26,P105,Brake Pads,Automotive,126.29,0,126.29,129.89,4.0,505.16,North,Wholesale,227,69.98,56.31,225.24,44.59,-3.6,0.0115,Apr,4,2023,Apr 2023
2024-09-12,P101,Car Battery,Automotive,176.55,10,158.9,145.25,6.0,953.4,South,Retail,216,117.66,41.24,247.44,25.95,13.65,0.0112,Sep,9,2024,Sep 2024
2024-02-04,P105,Brake Pads,Automotive,209.7,0,209.7,201.16,4.0,838.8,South,Retail,341,142.57,67.13,268.52,32.01,8.54,0.0115,Feb,2,2024,Feb 2024
2023-01-25,P103,T-Shirt,Apparel,280.39,0,280.39,263.75,4.0,1121.56,East,Retail,234,163.18,117.21,468.84,41.8,16.64,0.003,Jan,1,2023,Jan 2023
2023-05-18,P105,Brake Pads,Automotive,202.29,15,171.95,189.13,9.0,1547.55,East,Retail,213,147.67,24.28,218.52,14.12,-17.18,0.0115,May,5,2023,May 2023
2023-07-26,P105,Brake Pads,Automotive,301.47,10,271.32,252.37,3.0,813.96,South,Wholesale,27,219.98,51.34,154.02,18.92,18.95,0.0115,Jul,7,2023,Jul 2023
2024-11-22,P100,Wireless Headphones,Electronics,160.29,25,120.22,135.53,2.0,240.44,South,Wholesale,203,93.83,26.39,52.78,21.95,-15.31,0.0117,Nov,11,2024,Nov 2024
2023-05-27,P105,Brake Pads,Automotive,209.8,30,146.86,134.44,5.0,734.3,South,Wholesale,268,123.11,23.75,118.75,16.17,12.42,0.0115,May,5,2023,May 2023
2024-08-18,P105,Brake Pads,Automotive,173.5,10,156.15,145.45,8.0,1249.2,North,Retail,170,126.59,29.56,236.48,18.93,10.7,0.0115,Aug,8,2024,Aug 2024
2024-09-07,P100,Wireless Headphones,Electronics,183.01,10,164.71,171.62,1.0,164.71,East,Retail,279,119.6,45.11,45.11,27.39,-6.91,0.0117,Sep,9,2024,Sep 2024
2023-06-05,P101,Car Battery,Automotive,252.32,15,214.47,231.94,5.0,1072.35,North,Retail,158,154.07,60.4,302.0,28.16,-17.47,0.0112,Jun,6,2023,Jun 2023
2024-04-11,P100,Wireless Headphones,Electronics,194.57,10,175.11,168.58,1.0,175.11,South,Retail,230,121.25,53.86,53.86,30.76,6.53,0.0117,Apr,4,2024,Apr 2024
2023-08-28,P100,Wireless Headphones,Electronics,98.27,0,98.27,104.96,1.0,98.27,East,Retail,254,63.15,35.12,35.12,35.74,-6.69,0.0117,Aug,8,2023,Aug 2023
2024-07-09,P104,Bluetooth Speaker,Electronics,122.77,10,110.49,125.21,2.0,220.98,South,Retail,54,75.43,35.06,70.12,31.73,-14.72,0.0206,Jul,7,2024,Jul 2024
2023-08-27,P106,Olive Oil,Grocery,19.61,25,14.71,14.6,5.0,73.55,East,Retail,331,12.84,1.87,9.35,12.71,0.11,0.0111,Aug,8,2023,Aug 2023
2023-08-23,P106,Olive Oil,Grocery,97.82,20,78.26,86.58,3.0,234.78,North,Retail,349,66.48,11.78,35.34,15.05,-8.32,0.0111,Aug,8,2023,Aug 2023
2024-03-13,P106,Olive Oil,Grocery,66.92,25,50.19,45.18,5.0,250.95,East,Retail,225,38.74,11.45,57.25,22.81,5.01,0.0111,Mar,3,2024,Mar 2024
2023-02-28,P107,Jeans,Apparel,194.64,5,184.91,205.43,5.0,924.55,North,Wholesale,190,117.54,67.37,336.85,36.43,-20.52,0.0022,Feb,2,2023,Feb 2023
2023-02-09,P107,Jeans,Apparel,183.84,0,183.84,209.25,5.0,919.2,West,Retail,187,109.06,74.78,373.9,40.68,-25.41,0.0022,Feb,2,2023,Feb 2023
2024-07-31,P102,Organic Rice,Grocery,102.58,20,82.06,82.8,3.0,246.18,South,Retail,329,66.32,15.74,47.22,19.18,-0.74,0.0121,Jul,7,2024,Jul 2024
2024-11-11,P100,Wireless Headphones,Electronics,206.87,30,144.81,132.84,4.0,579.24,North,Retail,190,131.14,13.67,54.68,9.44,11.97,0.0117,Nov,11,2024,Nov 2024
2023-08-23,P102,Organic Rice,Grocery,90.85,20,72.68,82.22,8.0,581.44,North,Retail,169,50.19,22.49,179.92,30.94,-9.54,0.0121,Aug,8,2023,Aug 2023
2024-10-09,P100,Wireless Headphones,Electronics,213.21,5,202.55,196.45,1.0,202.55,East,Wholesale,238,120.74,81.81,81.81,40.39,6.1,0.0117,Oct,10,2024,Oct 2024
2024-10-16,P107,Jeans,Apparel,209.18,5,198.72,184.02,5.0,993.6,South,Wholesale,290,151.54,47.18,235.9,23.74,14.7,0.0022,Oct,10,2024,Oct 2024
2024-01-07,P101,Car Battery,Automotive,186.28,5,176.97,197.23,5.0,884.85,North,Retail,215,114.01,62.96,314.8,35.58,-20.26,0.0112,Jan,1,2024,Jan 2024
2024-06-21,P101,Car Battery,Automotive,56.54,30,39.58,38.87,5.0,197.9,East,Retail,183,41.14,-1.56,-7.8,-3.94,0.71,0.0112,Jun,6,2024,Jun 2024
2024-06-12,P107,Jeans,Apparel,272.17,5,258.56,251.67,3.0,775.68,North,Retail,280,151.98,106.58,319.74,41.22,6.89,0.0022,Jun,6,2024,Jun 2024
2023-06-15,P102,Organic Rice,Grocery,75.26,5,71.5,80.88,4.0,286.0,North,Retail,220,42.22,29.28,117.12,40.95,-9.38,0.0121,Jun,6,2023,Jun 2023
2023-06-20,P100,Wireless Headphones,Electronics,200.84,20,160.67,175.81,1.0,160.67,West,Retail,198,135.18,25.49,25.49,15.86,-15.14,0.0117,Jun,6,2023,Jun 2023
2023-09-30,P104,Bluetooth Speaker,Electronics,255.86,5,243.07,225.91,1.0,243.07,West,Retail,182,167.17,75.9,75.9,31.23,17.16,0.0206,Sep,9,2023,Sep 2023
2023-04-20,P106,Olive Oil,Grocery,95.81,0,95.81,103.03,3.0,287.43,North,Retail,150,71.64,24.17,72.51,25.23,-7.22,0.0111,Apr,4,2023,Apr 2023
2024-12-16,P107,Jeans,Apparel,196.73,15,167.22,168.36,6.0,1003.32,South,Wholesale,205,121.69,45.53,273.18,27.23,-1.14,0.0022,Dec,12,2024,Dec 2024
2023-03-05,P103,T-Shirt,Apparel,235.87,5,224.08,250.34,5.0,1120.4,West,Retail,162,160.83,63.25,316.25,28.23,-26.26,0.003,Mar,3,2023,Mar 2023
2023-08-31,P105,Brake Pads,Automotive,149.65,0,149.65,145.39,5.0,748.25,East,Retail,119,98.55,51.1,255.5,34.15,4.26,0.0115,Aug,8,2023,Aug 2023
2024-01-22,P104,Bluetooth Speaker,Electronics,219.75,5,208.76,224.84,2.0,417.52,South,Retail,176,123.51,85.25,170.5,40.84,-16.08,0.0206,Jan,1,2024,Jan 2024
2023-09-08,P106,Olive Oil,Grocery,110.17,25,82.63,74.76,8.0,661.04,South,Retail,176,61.85,20.78,166.24,25.15,7.87,0.0111,Sep,9,2023,Sep 2023
2024-01-27,P100,Wireless Headphones,Electronics,177.35,0,177.35,178.93,2.0,354.7,North,Retail,228,116.46,60.89,121.78,34.33,-1.58,0.0117,Jan,1,2024,Jan 2024
2024-12-23,P106,Olive Oil,Grocery,79.14,30,55.4,62.36,6.0,332.4,West,Retail,262,48.34,7.06,42.36,12.74,-6.96,0.0111,Dec,12,2024,Dec 2024
2023-01-15,P105,Brake Pads,Automotive,210.05,15,178.54,203.19,5.0,892.7,North,Retail,109,116.2,62.34,311.7,34.92,-24.65,0.0115,Jan,1,2023,Jan 2023
2023-10-18,P102,Organic Rice,Grocery,184.48,10,166.03,154.61,5.0,996.18,West,Retail,297,137.4,28.63,143.15,17.24,11.42,0.0121,Oct,10,2023,Oct 2023
2023-06-09,P107,Jeans,Apparel,151.84,5,144.25,133.67,3.0,432.75,South,Retail,55,108.91,35.34,106.02,24.5,10.58,0.0022,Jun,6,2023,Jun 2023
2023-09-30,P103,T-Shirt,Apparel,93.23,15,79.25,79.96,3.0,237.75,West,Wholesale,212,63.08,16.17,48.51,20.4,-0.71,0.003,Sep,9,2023,Sep 2023
2023-08-20,P102,Organic Rice,Grocery,209.35,20,167.48,165.17,6.0,1004.88,East,Retail,339,142.73,24.75,148.5,14.78,2.31,0.0121,Aug,8,2023,Aug 2023
2024-10-21,P105,Brake Pads,Automotive,230.9,20,184.72,192.36,5.0,923.6,South,Retail,111,135.15,49.57,247.85,26.84,-7.64,0.0115,Oct,10,2024,Oct 2024
2023-09-19,P102,Organic Rice,Grocery,12.77,5,12.13,11.05,4.0,48.52,West,Retail,266,8.55,3.58,14.32,29.51,1.08,0.0121,Sep,9,2023,Sep 2023
2024-02-06,P104,Bluetooth Speaker,Electronics,241.69,15,205.44,230.01,1.0,205.44,North,Retail,207,152.01,53.43,53.43,26.01,-24.57,0.0206,Feb,2,2024,Feb 2024
2023-06-27,P102,Organic Rice,Grocery,15.0,25,11.25,12.5,1.0,11.25,West,Retail,219,10.02,1.23,1.23,10.93,-1.25,0.0121,Jun,6,2023,Jun 2023
2023-07-24,P105,Brake Pads,Automotive,134.03,15,113.93,116.99,4.0,455.72,North,Retail,203,78.68,35.25,141.0,30.94,-3.06,0.0115,Jul,7,2023,Jul 2023
2023-09-02,P100,Wireless Headphones,Electronics,199.23,15,169.35,175.93,2.0,338.7,East,Retail,269,120.64,48.71,97.42,28.76,-6.58,0.0117,Sep,9,2023,Sep 2023
2023-11-10,P105,Brake Pads,Automotive,207.76,25,155.82,144.12,7.0,1090.74,West,Retail,221,114.61,41.21,288.47,26.45,11.7,0.0115,Nov,11,2023,Nov 2023
2024-11-21,P103,T-Shirt,Apparel,92.43,15,78.57,88.47,9.0,707.13,North,Retail,243,58.37,20.2,181.8,25.71,-9.9,0.003,Nov,11,2024,Nov 2024
2024-01-18,P103,T-Shirt,Apparel,119.24,10,107.32,108.99,7.0,751.24,West,Retail,416,68.85,38.47,269.29,35.85,-1.67,0.003,Jan,1,2024,Jan 2024
2023-01-08,P101,Car Battery,Automotive,200.06,10,180.05,193.31,5.0,900.25,West,Wholesale,291,141.81,38.24,191.2,21.24,-13.26,0.0112,Jan,1,2023,Jan 2023
2023-06-10,P104,Bluetooth Speaker,Electronics,250.76,20,200.61,204.61,3.0,601.83,South,Retail,256,178.53,22.08,66.24,11.01,-4.0,0.0206,Jun,6,2023,Jun 2023
2024-10-09,P102,Organic Rice,Grocery,194.93,20,155.94,166.18,4.0,623.76,East,Retail,186,134.81,21.13,84.52,13.55,-10.24,0.0121,Oct,10,2024,Oct 2024
2023-04-26,P100,Wireless Headphones,Electronics,256.15,15,217.73,205.97,3.0,653.19,East,Retail,186,184.41,33.32,99.96,15.3,11.76,0.0117,Apr,4,2023,Apr 2023
2023-05-25,P106,Olive Oil,Grocery,125.56,5,119.28,121.19,2.0,238.56,South,Retail,267,72.96,46.32,92.64,38.83,-1.91,0.0111,May,5,2023,May 2023
2023-06-28,P103,T-Shirt,Apparel,269.97,15,229.47,219.47,1.0,229.47,West,Retail,247,166.66,62.81,62.81,27.37,10.0,0.003,Jun,6,2023,Jun 2023
2024-12-14,P105,Brake Pads,Automotive,275.36,20,220.29,243.8,4.0,881.16,West,Retail,196,202.38,17.91,71.64,8.13,-23.51,0.0115,Dec,12,2024,Dec 2024
2024-11-06,P100,Wireless Headphones,Electronics,212.15,10,190.94,197.41,2.0,381.88,East,Retail,244,128.63,62.31,124.62,32.63,-6.47,0.0117,Nov,11,2024,Nov 2024
2023-01-21,P107,Jeans,Apparel,175.69,15,149.34,146.74,3.0,448.02,East,Retail,102,102.56,46.78,140.34,31.32,2.6,0.0022,Jan,1,2023,Jan 2023
2023-03-23,P104,Bluetooth Speaker,Electronics,156.76,5,148.92,143.59,4.0,595.68,West,Retail,317,116.26,32.66,130.64,21.93,5.33,0.0206,Mar,3,2023,Mar 2023
2023-03-18,P100,Wireless Headphones,Electronics,209.2,10,188.28,170.5,2.0,376.56,West,Retail,222,138.89,49.39,98.78,26.23,17.78,0.0117,Mar,3,2023,Mar 2023
2024-05-21,P107,Jeans,Apparel,125.61,10,113.05,123.36,1.0,113.05,North,Retail,166,77.01,36.04,36.04,31.88,-10.31,0.0022,May,5,2024,May 2024
2023-10-20,P100,Wireless Headphones,Electronics,236.08,5,224.28,237.88,2.0,448.56,North,Retail,285,152.09,72.19,144.38,32.19,-13.6,0.0117,Oct,10,2023,Oct 2023
2023-02-08,P107,Jeans,Apparel,253.22,20,202.58,219.15,12.0,2430.96,North,Retail,0,150.32,52.26,627.12,25.8,-16.57,0.0022,Feb,2,2023,Feb 2023
2023-10-07,P100,Wireless Headphones,Electronics,136.59,10,122.93,133.13,4.0,491.72,West,Retail,348,95.29,27.64,110.56,22.48,-10.2,0.0117,Oct,10,2023,Oct 2023
2023-03-11,P103,T-Shirt,Apparel,237.18,15,201.6,182.01,6.0,1209.6,South,Retail,239,141.06,60.54,363.24,30.03,19.59,0.003,Mar,3,2023,Mar 2023
2024-10-20,P102,Organic Rice,Grocery,71.69,15,60.94,62.4,4.0,243.76,South,Retail,108,52.71,8.23,32.92,13.51,-1.46,0.0121,Oct,10,2024,Oct 2024
2023-07-19,P106,Olive Oil,Grocery,58.53,10,52.68,53.38,4.0,210.72,East,Retail,92,33.79,18.89,75.56,35.86,-0.7,0.0111,Jul,7,2023,Jul 2023
2024-07-24,P107,Jeans,Apparel,272.75,15,231.84,235.8,4.0,927.36,East,Retail,125,200.54,31.3,125.2,13.5,-3.96,0.0022,Jul,7,2024,Jul 2024
2023-11-03,P105,Brake Pads,Automotive,151.69,10,136.52,155.82,5.0,682.6,South,Retail,323,111.5,25.02,125.1,18.33,-19.3,0.0115,Nov,11,2023,Nov 2023
2024-04-22,P107,Jeans,Apparel,128.27,0,128.27,146.76,3.0,384.81,North,Retail,86,71.66,56.61,169.83,44.13,-18.49,0.0022,Apr,4,2024,Apr 2024
2024-11-25,P105,Brake Pads,Automotive,235.66,20,188.53,202.9,7.0,1319.71,East,Retail,167,171.12,17.41,121.87,9.23,-14.37,0.0115,Nov,11,2024,Nov 2024
2023-10-19,P100,Wireless Headphones,Electronics,201.06,10,180.95,188.68,2.0,361.9,South,Retail,154,118.95,62.0,124.0,34.26,-7.73,0.0117,Oct,10,2023,Oct 2023
2024-11-18,P105,Brake Pads,Automotive,219.62,30,153.73,153.17,4.0,614.92,East,Wholesale,114,143.72,10.01,40.04,6.51,0.56,0.0115,Nov,11,2024,Nov 2024
2024-09-08,P102,Organic Rice,Grocery,3.96,10,3.56,4.0,5.0,17.8,East,Retail,184,2.29,1.27,6.35,35.67,-0.44,0.0121,Sep,9,2024,Sep 2024
2024-09-15,P105,Brake Pads,Automotive,179.08,10,161.17,151.03,3.0,483.51,West,Retail,150,113.67,47.5,142.5,29.47,10.14,0.0115,Sep,9,2024,Sep 2024
2024-01-07,P107,Jeans,Apparel,149.63,10,134.67,128.52,5.0,673.35,East,Retail,89,108.74,25.93,129.65,19.25,6.15,0.0022,Jan,1,2024,Jan 2024
2023-10-13,P106,Olive Oil,Grocery,74.83,25,56.12,50.54,5.0,280.6,East,Retail,110,41.96,14.16,70.8,25.23,5.58,0.0111,Oct,10,2023,Oct 2023
2024-04-09,P102,Organic Rice,Grocery,57.49,0,57.49,63.79,7.0,402.43,West,Retail,178,39.09,18.4,128.8,32.01,-6.3,0.0121,Apr,4,2024,Apr 2024
2023-06-16,P100,Wireless Headphones,Electronics,214.61,15,182.42,167.03,5.0,912.1,North,Retail,79,137.77,44.65,223.25,24.48,15.39,0.0117,Jun,6,2023,Jun 2023
2024-02-02,P106,Olive Oil,Grocery,60.09,20,48.07,51.06,5.0,240.35,West,Retail,166,44.42,3.65,18.25,7.59,-2.99,0.0111,Feb,2,2024,Feb 2024
2024-11-16,P107,Jeans,Apparel,160.74,5,152.7,174.54,7.0,1068.9,South,Wholesale,166,109.42,43.28,302.96,28.34,-21.84,0.0022,Nov,11,2024,Nov 2024
2023-01-21,P104,Bluetooth Speaker,Electronics,259.99,0,259.99,270.18,1.0,259.99,North,Retail,121,157.34,102.65,102.65,39.48,-10.19,0.0206,Jan,1,2023,Jan 2023
2023-02-25,P105,Brake Pads,Automotive,213.15,20,170.52,185.21,4.0,682.08,East,Retail,124,118.38,52.14,208.56,30.58,-14.69,0.0115,Feb,2,2023,Feb 2023
2024-01-30,P107,Jeans,Apparel,194.34,20,155.47,141.93,4.0,621.88,North,Retail,247,142.93,12.54,50.16,8.07,13.54,0.0022,Jan,1,2024,Jan 2024
2024-03-17,P107,Jeans,Apparel,289.81,5,275.32,277.15,4.0,1101.28,South,Retail,284,171.42,103.9,415.6,37.74,-1.83,0.0022,Mar,3,2024,Mar 2024
2023-06-10,P101,Car Battery,Automotive,134.01,15,113.91,124.34,5.0,569.55,West,Retail,297,93.53,20.38,101.9,17.89,-10.43,0.0112,Jun,6,2023,Jun 2023
2024-06-21,P107,Jeans,Apparel,207.91,25,155.93,155.16,9.0,1403.37,South,Retail,121,118.49,37.44,336.96,24.01,0.77,0.0022,Jun,6,2024,Jun 2024
2023-05-10,P105,Brake Pads,Automotive,220.38,15,187.32,191.97,2.0,374.64,East,Wholesale,39,163.48,23.84,47.68,12.73,-4.65,0.0115,May,5,2023,May 2023
2024-02-18,P103,T-Shirt,Apparel,159.42,15,135.51,149.45,5.0,677.55,East,Retail,76,103.83,31.68,158.4,23.38,-13.94,0.003,Feb,2,2024,Feb 2024
2024-07-02,P102,Organic Rice,Grocery,185.85,25,139.39,142.96,5.0,696.95,South,Retail,186,113.98,25.41,127.05,18.23,-3.57,0.0121,Jul,7,2024,Jul 2024
2024-02-26,P106,Olive Oil,Grocery,116.63,15,99.14,94.11,8.0,793.12,East,Retail,293,73.55,25.59,204.72,25.81,5.03,0.0111,Feb,2,2024,Feb 2024
2023-06-10,P105,Brake Pads,Automotive,182.34,10,164.11,183.48,3.0,492.33,West,Wholesale,234,122.26,41.85,125.55,25.5,-19.37,0.0115,Jun,6,2023,Jun 2023
2023-12-23,P105,Brake Pads,Automotive,248.94,20,199.15,189.95,5.0,995.75,East,Retail,208,162.31,36.84,184.2,18.5,9.2,0.0115,Dec,12,2023,Dec 2023
2024-08-11,P100,Wireless Headphones,Electronics,276.57,20,221.26,209.36,1.0,221.26,West,Wholesale,152,197.88,23.38,23.38,10.57,11.9,0.0117,Aug,8,2024,Aug 2024
2023-05-20,P100,Wireless Headphones,Electronics,147.94,25,110.96,121.12,2.0,221.92,West,Wholesale,198,98.92,12.04,24.08,10.85,-10.16,0.0117,May,5,2023,May 2023
2023-08-22,P100,Wireless Headphones,Electronics,166.17,25,124.63,115.15,4.0,498.52,South,Retail,255,103.24,21.39,85.56,17.16,9.48,0.0117,Aug,8,2023,Aug 2023
2023-09-19,P106,Olive Oil,Grocery,128.67,30,90.07,96.55,4.0,360.28,North,Retail,156,72.65,17.42,69.68,19.34,-6.48,0.0111,Sep,9,2023,Sep 2023
2023-01-31,P104,Bluetooth Speaker,Electronics,266.86,10,240.17,244.53,1.0,240.17,East,Wholesale,168,173.87,66.3,66.3,27.61,-4.36,0.0206,Jan,1,2023,Jan 2023
2023-01-04,P102,Organic Rice,Grocery,84.86,20,67.89,66.21,5.0,339.45,East,Retail,262,48.08,19.81,99.05,29.18,1.68,0.0121,Jan,1,2023,Jan 2023
2024-04-12,P107,Jeans,Apparel,163.96,5,155.76,164.57,3.0,467.28,South,Retail,187,119.32,36.44,109.32,23.39,-8.81,0.0022,Apr,4,2024,Apr 2024
2023-07-04,P107,Jeans,Apparel,175.37,25,131.53,139.77,5.0,657.65,East,Retail,143,113.72,17.81,89.05,13.54,-8.24,0.0022,Jul,7,2023,Jul 2023
2023-12-05,P102,Organic Rice,Grocery,90.73,30,63.51,71.01,8.0,508.08,North,Wholesale,260,60.58,2.93,23.44,4.61,-7.5,0.0121,Dec,12,2023,Dec 2023
2023-03-29,P103,T-Shirt,Apparel,254.81,30,178.37,172.55,5.0,891.85,North,Retail,298,184.36,-5.99,-29.95,-3.36,5.82,0.003,Mar,3,2023,Mar 2023
2023-04-10,P104,Bluetooth Speaker,Electronics,233.81,5,222.12,228.75,4.0,888.48,West,Retail,67,156.77,65.35,261.4,29.42,-6.63,0.0206,Apr,4,2023,Apr 2023
2024-10-11,P100,Wireless Headphones,Electronics,248.11,20,198.49,205.95,2.0,396.98,West,Retail,175,158.03,40.46,80.92,20.38,-7.46,0.0117,Oct,10,2024,Oct 2024
2023-12-02,P102,Organic Rice,Grocery,122.47,20,97.98,89.25,6.0,587.88,North,Retail,160,73.74,24.24,145.44,24.74,8.73,0.0121,Dec,12,2023,Dec 2023
2023-10-01,P100,Wireless Headphones,Electronics,231.0,5,219.45,243.51,1.0,219.45,East,Retail,0,132.15,87.3,87.3,39.78,-24.06,0.0117,Oct,10,2023,Oct 2023
2024-04-05,P101,Car Battery,Automotive,253.23,10,227.91,246.67,7.0,1595.37,West,Wholesale,136,163.69,64.22,449.54,28.18,-18.76,0.0112,Apr,4,2024,Apr 2024
2023-05-14,P107,Jeans,Apparel,201.13,25,150.85,139.18,6.0,905.1,South,Retail,88,118.92,31.93,191.58,21.17,11.67,0.0022,May,5,2023,May 2023
2023-06-28,P101,Car Battery,Automotive,198.04,15,168.33,166.34,5.0,841.65,South,Retail,60,142.55,25.78,128.9,15.32,1.99,0.0112,Jun,6,2023,Jun 2023
2023-04-18,P104,Bluetooth Speaker,Electronics,229.53,20,183.62,184.49,1.0,183.62,South,Retail,166,134.66,48.96,48.96,26.66,-0.87,0.0206,Apr,4,2023,Apr 2023
2023-05-17,P103,T-Shirt,Apparel,204.4,15,173.74,188.29,6.0,1042.44,South,Retail,152,118.58,55.16,330.96,31.75,-14.55,0.003,May,5,2023,May 2023
2024-10-25,P103,T-Shirt,Apparel,155.54,0,155.54,161.98,6.0,933.24,West,Retail,212,104.5,51.04,306.24,32.81,-6.44,0.003,Oct,10,2024,Oct 2024
2023-07-11,P105,Brake Pads,Automotive,207.23,20,165.78,153.6,6.0,994.68,South,Retail,127,125.36,40.42,242.52,24.38,12.18,0.0115,Jul,7,2023,Jul 2023
2023-05-31,P101,Car Battery,Automotive,153.03,10,137.73,125.08,2.0,275.46,West,Wholesale,350,94.15,43.58,87.16,31.64,12.65,0.0112,May,5,2023,May 2023
2024-04-27,P103,T-Shirt,Apparel,174.0,0,174.0,187.41,6.0,1044.0,East,Wholesale,173,99.75,74.25,445.5,42.67,-13.41,0.003,Apr,4,2024,Apr 2024
2023-06-12,P107,Jeans,Apparel,149.24,20,119.39,128.24,9.0,1074.51,South,Retail,288,90.4,28.99,260.91,24.28,-8.85,0.0022,Jun,6,2023,Jun 2023
2024-02-23,P105,Brake Pads,Automotive,165.01,10,148.51,166.75,3.0,445.53,East,Retail,372,96.16,52.35,157.05,35.25,-18.24,0.0115,Feb,2,2024,Feb 2024
2023-06-10,P103,T-Shirt,Apparel,258.46,20,206.77,208.58,8.0,1654.16,East,Retail,162,179.96,26.81,214.48,12.97,-1.81,0.003,Jun,6,2023,Jun 2023
2023-11-25,P104,Bluetooth Speaker,Electronics,270.23,20,216.18,195.88,2.0,432.36,East,Retail,251,195.98,20.2,40.4,9.34,20.3,0.0206,Nov,11,2023,Nov 2023
2023-05-24,P106,Olive Oil,Grocery,45.27,10,40.74,42.55,12.0,488.88,South,Retail,272,26.1,14.64,175.68,35.94,-1.81,0.0111,May,5,2023,May 2023
2023-08-03,P102,Organic Rice,Grocery,129.05,5,122.6,134.83,7.0,858.2,East,Retail,200,78.43,44.17,309.19,36.03,-12.23,0.0121,Aug,8,2023,Aug 2023
2023-06-26,P101,Car Battery,Automotive,201.02,5,190.97,203.9,4.0,763.88,West,Retail,197,116.04,74.93,299.72,39.24,-12.93,0.0112,Jun,6,2023,Jun 2023
2023-03-18,P105,Brake Pads,Automotive,152.29,0,152.29,167.89,5.0,761.45,South,Retail,193,110.36,41.93,209.65,27.53,-15.6,0.0115,Mar,3,2023,Mar 2023
2023-01-03,P103,T-Shirt,Apparel,138.5,25,103.88,96.95,3.0,311.64,South,Wholesale,132,85.31,18.57,55.71,17.88,6.93,0.003,Jan,1,2023,Jan 2023
2023-04-11,P102,Organic Rice,Grocery,136.38,0,136.38,124.72,8.0,1091.04,West,Retail,167,94.27,42.11,336.88,30.88,11.66,0.0121,Apr,4,2023,Apr 2023
2023-09-04,P103,T-Shirt,Apparel,114.04,0,114.04,118.77,2.0,228.08,North,Retail,121,68.0,46.04,92.08,40.37,-4.73,0.003,Sep,9,2023,Sep 2023
2024-08-20,P106,Olive Oil,Grocery,49.21,5,46.75,47.75,6.0,280.5,East,Retail,253,36.32,10.43,62.58,22.31,-1.0,0.0111,Aug,8,2024,Aug 2024
2024-04-02,P103,T-Shirt,Apparel,190.59,5,181.06,167.88,3.0,543.18,North,Wholesale,220,142.49,38.57,115.71,21.3,13.18,0.003,Apr,4,2024,Apr 2024
2024-11-26,P107,Jeans,Apparel,236.21,10,212.59,215.48,6.0,1275.54,West,Wholesale,168,151.27,61.32,367.92,28.84,-2.89,0.0022,Nov,11,2024,Nov 2024
2024-10-06,P102,Organic Rice,Grocery,67.96,10,61.16,61.61,5.0,305.8,West,Retail,43,44.63,16.53,82.65,27.03,-0.45,0.0121,Oct,10,2024,Oct 2024
2024-12-16,P106,Olive Oil,Grocery,191.61,30,134.13,130.37,3.0,402.39,East,Retail,56,122.2,11.93,35.79,8.89,3.76,0.0111,Dec,12,2024,Dec 2024
2023-09-06,P100,Wireless Headphones,Electronics,310.72,10,279.65,287.9,1.0,279.65,West,Wholesale,295,194.04,85.61,85.61,30.61,-8.25,0.0117,Sep,9,2023,Sep 2023
2024-01-17,P106,Olive Oil,Grocery,192.27,15,163.43,155.98,5.0,817.15,South,Retail,156,129.68,33.75,168.75,20.65,7.45,0.0111,Jan,1,2024,Jan 2024
2023-06-09,P101,Car Battery,Automotive,143.22,15,121.74,132.56,5.0,608.7,East,Retail,200,81.42,40.32,201.6,33.12,-10.82,0.0112,Jun,6,2023,Jun 2023
2023-06-19,P102,Organic Rice,Grocery,190.24,20,152.19,139.28,11.0,1674.09,West,Retail,290,121.41,30.78,338.58,20.22,12.91,0.0121,Jun,6,2023,Jun 2023
2024-09-27,P100,Wireless Headphones,Electronics,205.52,30,143.86,150.44,2.0,287.72,South,Retail,144,139.17,4.69,9.38,3.26,-6.58,0.0117,Sep,9,2024,Sep 2024
2024-09-01,P100,Wireless Headphones,Electronics,181.74,10,163.57,180.95,2.0,327.14,South,Retail,312,104.3,59.27,118.54,36.24,-17.38,0.0117,Sep,9,2024,Sep 2024
2024-09-25,P104,Bluetooth Speaker,Electronics,144.82,5,137.58,130.38,3.0,412.74,North,Wholesale,166,103.97,33.61,100.83,24.43,7.2,0.0206,Sep,9,2024,Sep 2024
2024-04-16,P106,Olive Oil,Grocery,127.78,30,89.45,85.98,7.0,626.15,North,Retail,209,77.98,11.47,80.29,12.82,3.47,0.0111,Apr,4,2024,Apr 2024
2023-06-15,P106,Olive Oil,Grocery,64.14,10,57.73,52.09,3.0,173.19,West,Retail,71,38.49,19.24,57.72,33.33,5.64,0.0111,Jun,6,2023,Jun 2023
2024-09-07,P104,Bluetooth Speaker,Electronics,241.16,10,217.04,213.35,4.0,868.16,West,Retail,206,162.36,54.68,218.72,25.19,3.69,0.0206,Sep,9,2024,Sep 2024
